url,title,author,num_ratings,avg_rating,awards,original_publish_year,norm_mean,norm_max_min
https://www.goodreads.com/book/show/29908754-the-zombie-room,Being and Time,R.D. Ronald,65462,4,,1927,4.195,10.0
https://www.goodreads.com/book/show/92307.Being_and_Time,I Capture the Castle,Martin Heidegger,20477,4,,1948,4.195,10.0
https://www.goodreads.com/book/show/31122.I_Capture_the_Castle,A Christmas Carol,Dodie Smith,86147,4,,1843,4.195,10.0
https://www.goodreads.com/book/show/5326.A_Christmas_Carol,The Goose Girl,Charles Dickens,629772,4,,2003,4.195,10.0
https://www.goodreads.com/book/show/179064.The_Goose_Girl,The Darkest Minds,Shannon Hale,136734,4,,2012,4.195,10.0
https://www.goodreads.com/book/show/10576365-the-darkest-minds,Queen of Shadows,Alexandra Bracken,154048,4,,2015,4.195,10.0
https://www.goodreads.com/book/show/18006496-queen-of-shadows,The Last Lecture,Sarah J. Maas,259096,4,,2008,4.195,10.0
https://www.goodreads.com/book/show/40611510-the-last-lecture,Twelfth Night,Randy Pausch,309286,4,,1601,4.195,10.0
https://www.goodreads.com/book/show/1625.Twelfth_Night,Ignite Me,William Shakespeare,157262,3,,2014,-4.805,1.0
https://www.goodreads.com/book/show/13188676-ignite-me,The Hours,Tahereh Mafi,143222,4,,1998,4.195,10.0
https://www.goodreads.com/book/show/11899.The_Hours,The Glass Menagerie,Michael Cunningham,126260,3,,1945,-4.805,1.0
https://www.goodreads.com/book/show/92517.The_Glass_Menagerie,Invisible Monsters,Tennessee Williams,113240,3,,1999,-4.805,1.0
https://www.goodreads.com/book/show/36236125-invisible-monsters,Wicked Lovely,Chuck Palahniuk,129844,3,,2007,-4.805,1.0
https://www.goodreads.com/book/show/305234.Wicked_Lovely,The Bad Beginning,Melissa Marr,158758,3,,1999,-4.805,1.0
https://www.goodreads.com/book/show/78411.The_Bad_Beginning,Little House in the Big Woods,Lemony Snicket,410121,3,,1932,-4.805,1.0
https://www.goodreads.com/book/show/8337.Little_House_in_the_Big_Woods,P.S. I Love You,Laura Ingalls Wilder,237515,4,,2004,4.195,10.0
https://www.goodreads.com/book/show/366522.P_S_I_Love_You,World Without End,Cecelia Ahern,342891,4,,2007,4.195,10.0
https://www.goodreads.com/book/show/5064.World_Without_End,Drums of Autumn,Ken Follett,205426,4,,1996,4.195,10.0
https://www.goodreads.com/book/show/40909452-drums-of-autumn,We Were Liars,Diana Gabaldon,212646,4,,2014,4.195,10.0
https://www.goodreads.com/book/show/16143347-we-were-liars,Hyperion,E. Lockhart,490885,3,,1989,-4.805,1.0
https://www.goodreads.com/book/show/77566.Hyperion,Hunted,Dan Simmons,195111,4,,2009,4.195,10.0
https://www.goodreads.com/book/show/4134071-hunted,The Last Unicorn,P.C. Cast,167061,3,,1968,-4.805,1.0
https://www.goodreads.com/book/show/29127.The_Last_Unicorn,The Merchant of Venice,Peter S. Beagle,100086,4,,1596,4.195,10.0
https://www.goodreads.com/book/show/24128.The_Merchant_of_Venice,The Raven Boys,William Shakespeare,160044,3,,2012,-4.805,1.0
https://www.goodreads.com/book/show/17675462-the-raven-boys,The Goldfinch,Maggie Stiefvater,282017,4,,2013,4.195,10.0
https://www.goodreads.com/book/show/17333223-the-goldfinch,Slammed,Donna Tartt,738339,3,,2012,-4.805,1.0
https://www.goodreads.com/book/show/30333938-slammed,The Red Pyramid,Colleen Hoover,213175,4,5.0,2010,4.195,10.0
https://www.goodreads.com/book/show/7090447-the-red-pyramid,The Bean Trees,Rick Riordan,330602,4,,1988,4.195,10.0
https://www.goodreads.com/book/show/30868.The_Bean_Trees,Speaker for the Dead,Barbara Kingsolver,136155,3,,1986,-4.805,1.0
https://www.goodreads.com/book/show/7967.Speaker_for_the_Dead,No Country for Old Men,Orson Scott Card,229250,4,,2005,4.195,10.0
https://www.goodreads.com/book/show/12497.No_Country_for_Old_Men,Cyrano de Bergerac,Cormac McCarthy,153449,4,,1897,4.195,10.0
https://www.goodreads.com/book/show/15638.Cyrano_de_Bergerac,The Song of Achilles,Edmond Rostand,72685,4,,2011,4.195,10.0
https://www.goodreads.com/book/show/11250317-the-song-of-achilles,Interpreter of Maladies,Madeline Miller,257009,4,,1999,4.195,10.0
https://www.goodreads.com/book/show/5439.Interpreter_of_Maladies,The Westing Game,Jhumpa Lahiri,162313,4,,1978,4.195,10.0
https://www.goodreads.com/book/show/902.The_Westing_Game,Julius Caesar,Ellen Raskin,171165,4,,1599,4.195,10.0
https://www.goodreads.com/book/show/13006.Julius_Caesar,All the King's Men,William Shakespeare,172254,3,,1946,-4.805,1.0
https://www.goodreads.com/book/show/5527.All_the_King_s_Men,Anne of Avonlea,Robert Penn Warren,59556,4,,1909,4.195,10.0
https://www.goodreads.com/book/show/77390.Anne_of_Avonlea,Lover Eternal,L.M. Montgomery,150171,4,,2006,4.195,10.0
https://www.goodreads.com/book/show/35729.Lover_Eternal,Lover Eternal,J.R. Ward,175245,4,,2006,4.195,10.0
https://www.goodreads.com/book/show/227571.Peace_Like_a_River,A Dog's Purpose,Leif Enger,82255,3,,2010,-4.805,1.0
https://www.goodreads.com/book/show/7723542-a-dog-s-purpose,"Finding Hope in the Darkness of Grief: Spiritual Insights Expressed Through Art, Poetry and Prose",W. Bruce Cameron,116040,4,,2018,4.195,10.0
https://www.goodreads.com/book/show/40593473-finding-hope-in-the-darkness-of-grief,The Art of War,Diamante Lavendar,5237,4,,5500,4.195,10.0
https://www.goodreads.com/book/show/10534.The_Art_of_War,We Need to Talk About Kevin,Sun Tzu,342182,3,,2003,-4.805,1.0
https://www.goodreads.com/book/show/80660.We_Need_to_Talk_About_Kevin,A Monster Calls,Lionel Shriver,168981,4,,2011,4.195,10.0
https://www.goodreads.com/book/show/25480342-a-monster-calls,The Silver Chair,Patrick Ness,216695,4,,1953,4.195,10.0
https://www.goodreads.com/book/show/65641.The_Silver_Chair,The Two Towers,C.S. Lewis,246160,3,,1954,-4.805,1.0
https://www.goodreads.com/book/show/15241.The_Two_Towers,The Wasp Factory,J.R.R. Tolkien,738811,4,,1984,4.195,10.0
https://www.goodreads.com/book/show/567678.The_Wasp_Factory,Poison Study,Iain Banks,85740,3,3.0,2005,-4.805,1.0
https://www.goodreads.com/book/show/60510.Poison_Study,Mythology,Maria V. Snyder,148507,4,,1942,4.195,10.0
https://www.goodreads.com/book/show/23522.Mythology,The Queen of the Damned,Edith Hamilton,45674,4,,1988,4.195,10.0
https://www.goodreads.com/book/show/43758.The_Queen_of_the_Damned,The Secret,Anne Rice,139518,3,,2006,-4.805,1.0
https://www.goodreads.com/book/show/52529.The_Secret,The Scorch Trials,Rhonda Byrne,361029,3,,2010,-4.805,1.0
https://www.goodreads.com/book/show/7631105-the-scorch-trials,Inheritance,James Dashner,459410,3,,2011,-4.805,1.0
https://www.goodreads.com/book/show/7664041-inheritance,One Day in the Life of Ivan Denisovich,Christopher Paolini,223362,4,,1962,4.195,10.0
https://www.goodreads.com/book/show/17125.One_Day_in_the_Life_of_Ivan_Denisovich,The Eyre Affair,Aleksandr Solzhenitsyn,94215,3,,2001,-4.805,1.0
https://www.goodreads.com/book/show/27003.The_Eyre_Affair,Left Behind,Jasper Fforde,124554,3,,1995,-4.805,1.0
https://www.goodreads.com/book/show/27523.Left_Behind,Before I Fall,Tim LaHaye,207144,3,,2010,-4.805,1.0
https://www.goodreads.com/book/show/6482837-before-i-fall,The Knife of Never Letting Go,Lauren Oliver,300937,3,7.0,2008,-4.805,1.0
https://www.goodreads.com/book/show/20758104-the-knife-of-never-letting-go,The Talisman,Patrick Ness,158553,3,,1984,-4.805,1.0
https://www.goodreads.com/book/show/59219.The_Talisman,Sense and Sensibility,Stephen King,109033,4,,1811,4.195,10.0
https://www.goodreads.com/book/show/14935.Sense_and_Sensibility,The Memory Keeper's Daughter,Jane Austen,975243,4,,2005,4.195,10.0
https://www.goodreads.com/book/show/10441.The_Memory_Keeper_s_Daughter,Where She Went,Kim Edwards,565313,3,4.0,2011,-4.805,1.0
https://www.goodreads.com/book/show/8492825-where-she-went,Prince Caspian,Gayle Forman,261102,4,,1951,4.195,10.0
https://www.goodreads.com/book/show/121749.Prince_Caspian,Gone,C.S. Lewis,358342,3,,2008,-4.805,1.0
https://www.goodreads.com/book/show/2536134.Gone,Native Son,Michael  Grant,182346,3,,1940,-4.805,1.0
https://www.goodreads.com/book/show/15622.Native_Son,Shadowfever,Richard Wright,91486,3,,2011,-4.805,1.0
https://www.goodreads.com/book/show/7304203-shadowfever,Night,Karen Marie Moning,99376,4,,1956,4.195,10.0
https://www.goodreads.com/book/show/1617.Night,The Killer Angels,Elie Wiesel,993017,4,,1974,4.195,10.0
https://www.goodreads.com/book/show/682804.The_Killer_Angels,Seabiscuit: An American Legend,Michael Shaara,76147,4,,1999,4.195,10.0
https://www.goodreads.com/book/show/110737.Seabiscuit,Darkfever,Laura Hillenbrand,148799,4,,2006,4.195,10.0
https://www.goodreads.com/book/show/112750.Darkfever,The History of Love,Karen Marie Moning,161364,4,,2005,4.195,10.0
https://www.goodreads.com/book/show/3867.The_History_of_Love,Foucault's Pendulum,Nicole Krauss,123721,3,,1988,-4.805,1.0
https://www.goodreads.com/book/show/17841.Foucault_s_Pendulum,Gravity's Rainbow,Umberto Eco,60555,3,,1973,-4.805,1.0
https://www.goodreads.com/book/show/415.Gravity_s_Rainbow,The Blind Assassin,Thomas Pynchon,39760,3,,2000,-4.805,1.0
https://www.goodreads.com/book/show/78433.The_Blind_Assassin,Possession,Margaret Atwood,137828,3,,1990,-4.805,1.0
https://www.goodreads.com/book/show/41219.Possession,Scarlet,A.S. Byatt,74464,3,,2013,-4.805,1.0
https://www.goodreads.com/book/show/13206760-scarlet,Words of Radiance,Marissa Meyer,322723,4,,2014,4.195,10.0
https://www.goodreads.com/book/show/17332218-words-of-radiance,I Am Legend and Other Stories,Brandon Sanderson,218118,4,,1954,4.195,10.0
https://www.goodreads.com/book/show/547094.I_Am_Legend_and_Other_Stories,The Bourne Identity,Richard Matheson,120276,4,,1980,4.195,10.0
https://www.goodreads.com/book/show/7869.The_Bourne_Identity,House of Sand and Fog,Robert Ludlum,402064,4,,1999,4.195,10.0
https://www.goodreads.com/book/show/38311414-house-of-sand-and-fog,Crooked Kingdom,Andre Dubus III,126989,3,,2016,-4.805,1.0
https://www.goodreads.com/book/show/22299763-crooked-kingdom,Pretties,Leigh Bardugo,214710,4,,2005,4.195,10.0
https://www.goodreads.com/book/show/24768.Pretties,A People's History of the United States,Scott Westerfeld,235546,3,,1980,-4.805,1.0
https://www.goodreads.com/book/show/2767.A_People_s_History_of_the_United_States,If on a Winter's Night a Traveler,Howard Zinn,198845,4,,1979,4.195,10.0
https://www.goodreads.com/book/show/374233.If_on_a_Winter_s_Night_a_Traveler,A Wizard of Earthsea,Italo Calvino,76451,4,4.0,1968,4.195,10.0
https://www.goodreads.com/book/show/13642.A_Wizard_of_Earthsea,A Brief History of Time,Ursula K. Le Guin,248789,3,,1988,-4.805,1.0
https://www.goodreads.com/book/show/3869.A_Brief_History_of_Time,Oedipus Rex,Stephen Hawking,314415,4,2.0,6429,4.195,10.0
https://www.goodreads.com/book/show/1554.Oedipus_Rex,The Left Hand of Darkness,Sophocles,173827,3,,1969,-4.805,1.0
https://www.goodreads.com/book/show/18423.The_Left_Hand_of_Darkness,Alanna: The First Adventure,Ursula K. Le Guin,124267,4,3.0,1983,4.195,10.0
https://www.goodreads.com/book/show/13831.Alanna,Rosencrantz and Guildenstern Are Dead,Tamora Pierce,120326,4,,1966,4.195,10.0
https://www.goodreads.com/book/show/18545.Rosencrantz_and_Guildenstern_Are_Dead,One for the Money,Tom Stoppard,80105,4,5.0,1994,4.195,10.0
https://www.goodreads.com/book/show/6853.One_for_the_Money,John Adams,Janet Evanovich,491506,4,,2001,4.195,10.0
https://www.goodreads.com/book/show/2203.John_Adams,Lover Unbound,David McCullough,320795,4,2.0,2007,4.195,10.0
https://www.goodreads.com/book/show/304027.Lover_Unbound,I'll Give You the Sun,J.R. Ward,122128,4,,2014,4.195,10.0
https://www.goodreads.com/book/show/20820994-i-ll-give-you-the-sun,The Haunting of Hill House,Jandy Nelson,262109,4,,1959,4.195,10.0
https://www.goodreads.com/book/show/89717.The_Haunting_of_Hill_House,Watchers,Shirley Jackson,173428,3,,1987,-4.805,1.0
https://www.goodreads.com/book/show/32423.Watchers,1Q84,Dean Koontz,155143,4,4.0,2009,4.195,10.0
https://www.goodreads.com/book/show/10357575-1q84,The Night Before Christmas,Haruki Murakami,208504,3,,1823,-4.805,1.0
https://www.goodreads.com/book/show/196970.The_Night_Before_Christmas,Cress,Clement C. Moore,112297,4,,2014,4.195,10.0
https://www.goodreads.com/book/show/13206828-cress,Champion,Marissa Meyer,284929,4,,2013,4.195,10.0
https://www.goodreads.com/book/show/14290364-champion,Assassin's Apprentice,Marie Lu,171882,4,3.0,1995,4.195,10.0
https://www.goodreads.com/book/show/77197.Assassin_s_Apprentice,The Yellow Wallpaper and Other Stories,Robin Hobb,241978,4,,1892,4.195,10.0
https://www.goodreads.com/book/show/99300.The_Yellow_Wallpaper_and_Other_Stories,A Breath of Snow and Ashes,Charlotte Perkins Gilman,80878,4,3.0,2005,4.195,10.0
https://www.goodreads.com/book/show/10965.A_Breath_of_Snow_and_Ashes,The Magus,Diana Gabaldon,143072,4,,1965,4.195,10.0
https://www.goodreads.com/book/show/16286.The_Magus,Night Watch,John Fowles,48421,4,3.0,2002,4.195,10.0
https://www.goodreads.com/book/show/47989.Night_Watch,Inferno,Terry Pratchett,96919,4,,2013,4.195,10.0
https://www.goodreads.com/book/show/17212231-inferno,Oryx and Crake,Dan Brown,479750,3,,2003,-4.805,1.0
https://www.goodreads.com/book/show/46756.Oryx_and_Crake,Veronika Decides to Die,Margaret Atwood,226358,4,,1998,4.195,10.0
https://www.goodreads.com/book/show/1431.Veronika_Decides_to_Die,Tempted,Paulo Coelho,178831,3,,2009,-4.805,1.0
https://www.goodreads.com/book/show/6262365-tempted,The Fiery Cross,P.C. Cast,154744,3,,2001,-4.805,1.0
https://www.goodreads.com/book/show/10967.The_Fiery_Cross,A Heartbreaking Work of Staggering Genius,Diana Gabaldon,177313,4,,2000,4.195,10.0
https://www.goodreads.com/book/show/4953.A_Heartbreaking_Work_of_Staggering_Genius,"I'd Tell You I Love You, But Then I'd Have to Kill You",Dave Eggers,174391,3,,2006,-4.805,1.0
https://www.goodreads.com/book/show/852470.I_d_Tell_You_I_Love_You_But_Then_I_d_Have_to_Kill_You,The Sisterhood of the Traveling Pants,Ally Carter,177321,3,11.0,2001,-4.805,1.0
https://www.goodreads.com/book/show/452306.The_Sisterhood_of_the_Traveling_Pants,Brainwalker,Ann Brashares,633995,3,,2016,-4.805,1.0
https://www.goodreads.com/book/show/30346601-brainwalker,Corelli's Mandolin,Robyn Mundell,19814,4,,1994,4.195,10.0
https://www.goodreads.com/book/show/3388.Corelli_s_Mandolin,Jitterbug Perfume,Louis de Bernières,77785,3,,1984,-4.805,1.0
https://www.goodreads.com/book/show/8682.Jitterbug_Perfume,Prodigal Summer,Tom Robbins,70485,4,,2000,4.195,10.0
https://www.goodreads.com/book/show/14249.Prodigal_Summer,The Lies of Locke Lamora,Barbara Kingsolver,100287,3,5.0,2006,-4.805,1.0
https://www.goodreads.com/book/show/29588376-the-lies-of-locke-lamora,The Magic Mountain,Scott Lynch,232679,4,,1924,4.195,10.0
https://www.goodreads.com/book/show/88077.The_Magic_Mountain,Papillon,Thomas Mann,39451,4,,1969,4.195,10.0
https://www.goodreads.com/book/show/6882.Papillon,The Book of Mormon: Another Testament of Jesus Christ,Henri Charrière,58070,4,,1830,4.195,10.0
https://www.goodreads.com/book/show/323355.The_Book_of_Mormon,The Nightingale,Joseph Smith Jr.,76600,4,3.0,2015,4.195,10.0
https://www.goodreads.com/book/show/21853621-the-nightingale,Howl and Other Poems,Kristin Hannah,734331,4,,1956,4.195,10.0
https://www.goodreads.com/book/show/6295.Howl_and_Other_Poems,City of Ashes,Allen Ginsberg,95276,4,,2008,4.195,10.0
https://www.goodreads.com/book/show/1582996.City_of_Ashes,The Big Sleep,Cassandra Clare,768146,4,,1939,4.195,10.0
https://www.goodreads.com/book/show/2052.The_Big_Sleep,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,Raymond Chandler,130574,3,,1967,-4.805,1.0
https://www.goodreads.com/book/show/3980.From_the_Mixed_Up_Files_of_Mrs_Basil_E_Frankweiler,The Sirens of Titan,E.L. Konigsburg,192704,4,,1959,4.195,10.0
https://www.goodreads.com/book/show/4982.The_Sirens_of_Titan,The Elegance of the Hedgehog,Kurt Vonnegut Jr.,118164,4,,2006,4.195,10.0
https://www.goodreads.com/book/show/2967752-the-elegance-of-the-hedgehog,Cosmos,Muriel Barbery,152765,3,,1980,-4.805,1.0
https://www.goodreads.com/book/show/55030.Cosmos,Matching Configurations,Carl Sagan,119299,4,,2019,4.195,10.0
https://www.goodreads.com/book/show/44790978-matching-configurations,Grimm's Fairy Tales,Kyle Keyes,5095,4,,1909,4.195,10.0
https://www.goodreads.com/book/show/19351490-grimm-s-fairy-tales,Odd Thomas,Jacob Grimm,24539,4,,2003,4.195,10.0
https://www.goodreads.com/book/show/14995.Odd_Thomas,Message in a Bottle,Dean Koontz,254896,3,,1988,-4.805,1.0
https://www.goodreads.com/book/show/3478.Message_in_a_Bottle,Bury My Heart at Wounded Knee: An Indian History of the American West,Nicholas Sparks,216471,3,,1970,-4.805,1.0
https://www.goodreads.com/book/show/76401.Bury_My_Heart_at_Wounded_Knee,Prodigy,Dee Brown,69363,4,,2013,4.195,10.0
https://www.goodreads.com/book/show/13414446-prodigy,Twenty Thousand Leagues Under the Sea,Marie Lu,207523,4,,1870,4.195,10.0
https://www.goodreads.com/book/show/33507.Twenty_Thousand_Leagues_Under_the_Sea,The No. 1 Ladies' Detective Agency,Jules Verne,203274,3,,1998,-4.805,1.0
https://www.goodreads.com/book/show/7061.The_No_1_Ladies_Detective_Agency,Carry On,Alexander McCall Smith,236140,3,,2015,-4.805,1.0
https://www.goodreads.com/book/show/32768522-carry-on,The Power of Myth,Rainbow Rowell,218776,4,,1988,4.195,10.0
https://www.goodreads.com/book/show/35519.The_Power_of_Myth,Glass Houses,Joseph Campbell,45313,4,,2006,4.195,10.0
https://www.goodreads.com/book/show/27266.Glass_Houses,The Alienist,Rachel Caine,95789,3,4.0,1994,-4.805,1.0
https://www.goodreads.com/book/show/40024.The_Alienist,Lover Revealed,Caleb Carr,156186,4,2.0,2007,4.195,10.0
https://www.goodreads.com/book/show/42898.Lover_Revealed,Love Story,J.R. Ward,123799,4,,1970,4.195,10.0
https://www.goodreads.com/book/show/73968.Love_Story,The Bluest Eye,Erich Segal,53270,3,,1970,-4.805,1.0
https://www.goodreads.com/book/show/11337.The_Bluest_Eye,Confessions of a Shopaholic,Toni Morrison,179223,4,,2000,4.195,10.0
https://www.goodreads.com/book/show/9416.Confessions_of_a_Shopaholic,Ivanhoe,Sophie Kinsella,656113,3,,1819,-4.805,1.0
https://www.goodreads.com/book/show/6440.Ivanhoe,Angle of Repose,Walter Scott,88789,3,,1971,-4.805,1.0
https://www.goodreads.com/book/show/292408.Angle_of_Repose,Club Dead,Wallace Stegner,55553,4,,2003,4.195,10.0
https://www.goodreads.com/book/show/140082.Club_Dead,Quantum Roots,Charlaine Harris,225788,4,,2012,4.195,10.0
https://www.goodreads.com/book/show/18334354-quantum-roots,Emma,Kyle Keyes,8782,4,,1815,4.195,10.0
https://www.goodreads.com/book/show/6969.Emma,The Edge of Never,Jane Austen,668898,4,,2012,4.195,10.0
https://www.goodreads.com/book/show/16081272-the-edge-of-never,The Awakening: Fate in Motion,J.A. Redmerski,142384,4,,2018,4.195,10.0
https://www.goodreads.com/book/show/41423092-the-awakening,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Suzanne Boisvert,6628,4,,2005,4.195,10.0
https://www.goodreads.com/book/show/1202.Freakonomics,Ender's Shadow,Steven D. Levitt,725731,3,5.0,1999,-4.805,1.0
https://www.goodreads.com/book/show/9532.Ender_s_Shadow,Walk Two Moons,Orson Scott Card,156740,4,,1994,4.195,10.0
https://www.goodreads.com/book/show/53496.Walk_Two_Moons,The Shell Seekers,Sharon Creech,154542,3,,1987,-4.805,1.0
https://www.goodreads.com/book/show/37095.The_Shell_Seekers,Lover Avenged,Rosamunde Pilcher,95739,4,2.0,2009,4.195,10.0
https://www.goodreads.com/book/show/5098079-lover-avenged,Princess Academy,J.R. Ward,106395,4,4.0,2005,4.195,10.0
https://www.goodreads.com/book/show/85990.Princess_Academy,The Aeneid,Shannon Hale,109346,4,,9019,4.195,10.0
https://www.goodreads.com/book/show/12914.The_Aeneid,To All the Boys I've Loved Before,Virgil,108156,3,,2014,-4.805,1.0
https://www.goodreads.com/book/show/15749186-to-all-the-boys-i-ve-loved-before,A Canticle for Leibowitz,Jenny Han,519861,4,,1959,4.195,10.0
https://www.goodreads.com/book/show/164154.A_Canticle_for_Leibowitz,The Hate U Give,Walter M. Miller Jr.,95911,3,,2017,-4.805,1.0
https://www.goodreads.com/book/show/32075671-the-hate-u-give,Living Dead in Dallas,Angie Thomas,537682,4,,2002,4.195,10.0
https://www.goodreads.com/book/show/110494.Living_Dead_in_Dallas,The Corrections,Charlaine Harris,240205,3,,2001,-4.805,1.0
https://www.goodreads.com/book/show/3805.The_Corrections,The Witch of Blackbird Pond,Jonathan Franzen,159594,3,,1958,-4.805,1.0
https://www.goodreads.com/book/show/703292.The_Witch_of_Blackbird_Pond,Anthem,Elizabeth George Speare,138118,3,,1938,-4.805,1.0
https://www.goodreads.com/book/show/667.Anthem,The Omnivore's Dilemma: A Natural History of Four Meals,Ayn Rand,133318,3,,2006,-4.805,1.0
https://www.goodreads.com/book/show/3109.The_Omnivore_s_Dilemma,Under the Dome,Michael Pollan,187119,4,,2009,4.195,10.0
https://www.goodreads.com/book/show/6320534-under-the-dome,Unravel Me,Stephen King,263046,3,,2013,-4.805,1.0
https://www.goodreads.com/book/show/13104080-unravel-me,Collected Fictions,Tahereh Mafi,177821,4,,1998,4.195,10.0
https://www.goodreads.com/book/show/17961.Collected_Fictions,Rubinrot,Jorge Luis Borges,20812,4,,2009,4.195,10.0
https://www.goodreads.com/book/show/6325285-rubinrot,Song of Solomon,Kerstin Gier,117600,4,,1977,4.195,10.0
https://www.goodreads.com/book/show/11334.Song_of_Solomon,The Death Cure,Toni Morrison,87914,4,,2011,4.195,10.0
https://www.goodreads.com/book/show/7864437-the-death-cure,The Story of My Life,James Dashner,346530,3,,1902,-4.805,1.0
https://www.goodreads.com/book/show/821611.The_Story_of_My_Life,Digital Fortress,Helen Keller,134840,4,,1998,4.195,10.0
https://www.goodreads.com/book/show/11125.Digital_Fortress,The Jungle Books,Dan Brown,570036,3,,1894,-4.805,1.0
https://www.goodreads.com/book/show/41684.The_Jungle_Books,Something Wicked This Way Comes,Rudyard Kipling,84342,4,,1962,4.195,10.0
https://www.goodreads.com/book/show/248596.Something_Wicked_This_Way_Comes,One Day,Ray Bradbury,104112,3,4.0,2009,-4.805,1.0
https://www.goodreads.com/book/show/6280118-one-day,Macbeth,David Nicholls,291359,3,,1606,-4.805,1.0
https://www.goodreads.com/book/show/8852.Macbeth,Shot Down: The True Story of Pilot Howard Snyder and the Crew of the B-17 Susan Ruth,William Shakespeare,688429,3,,2014,-4.805,1.0
https://www.goodreads.com/book/show/22881898-shot-down,How to Win Friends and Influence People,Steve Snyder,17431,4,,1936,4.195,10.0
https://www.goodreads.com/book/show/4865.How_to_Win_Friends_and_Influence_People,Linger,Dale Carnegie,641703,4,,2010,4.195,10.0
https://www.goodreads.com/book/show/6654313-linger,The Girl on the Train,Maggie Stiefvater,156110,3,5.0,2015,-4.805,1.0
https://www.goodreads.com/book/show/22557272-the-girl-on-the-train,Geek Love,Paula Hawkins,2187104,3,,1989,-4.805,1.0
https://www.goodreads.com/book/show/13872.Geek_Love,The Portrait of a Lady,Katherine Dunn,61209,3,,1881,-4.805,1.0
https://www.goodreads.com/book/show/264.The_Portrait_of_a_Lady,Cryptonomicon,Henry James,74230,3,,1999,-4.805,1.0
https://www.goodreads.com/book/show/816.Cryptonomicon,Howards End,Neal Stephenson,100291,4,,1910,4.195,10.0
https://www.goodreads.com/book/show/38374795-howards-end,Jude the Obscure,E.M. Forster,80291,3,,1895,-4.805,1.0
https://www.goodreads.com/book/show/50798.Jude_the_Obscure,Because of Winn-Dixie,Thomas Hardy,65375,3,,2000,-4.805,1.0
https://www.goodreads.com/book/show/357664.Because_of_Winn_Dixie,Fire,Kate DiCamillo,211542,4,,2009,4.195,10.0
https://www.goodreads.com/book/show/6137154-fire,Hard-Boiled Wonderland and the End of the World,Kristin Cashore,165938,4,,1985,4.195,10.0
https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World,Holy Bible: King James Version,Haruki Murakami,107396,4,,1611,4.195,10.0
https://www.goodreads.com/book/show/1923820.Holy_Bible,My Name Is Asher Lev,Anonymous,225391,4,,1972,4.195,10.0
https://www.goodreads.com/book/show/11507.My_Name_Is_Asher_Lev,The Hero of Ages,Chaim Potok,36371,4,,2008,4.195,10.0
https://www.goodreads.com/book/show/2767793-the-hero-of-ages,"One Fish, Two Fish, Red Fish, Blue Fish",Brandon Sanderson,276211,4,,1960,4.195,10.0
https://www.goodreads.com/book/show/7770.One_Fish_Two_Fish_Red_Fish_Blue_Fish,The Ocean at the End of the Lane,Dr. Seuss,169704,4,,2013,4.195,10.0
https://www.goodreads.com/book/show/15783514-the-ocean-at-the-end-of-the-lane,It's Kind of a Funny Story,Neil Gaiman,493686,4,,2006,4.195,10.0
https://www.goodreads.com/book/show/248704.It_s_Kind_of_a_Funny_Story,Death on the Nile,Ned Vizzini,217000,4,,1937,4.195,10.0
https://www.goodreads.com/book/show/131359.Death_on_the_Nile,The Moon Is a Harsh Mistress,Agatha Christie,138385,4,,1966,4.195,10.0
https://www.goodreads.com/book/show/16690.The_Moon_Is_a_Harsh_Mistress,Red Rising,Robert A. Heinlein,117626,4,,2014,4.195,10.0
https://www.goodreads.com/book/show/15839976-red-rising,The Namesake,Pierce Brown,258197,4,,2003,4.195,10.0
https://www.goodreads.com/book/show/33917.The_Namesake,Empire of Storms,Jhumpa Lahiri,237440,3,,2016,-4.805,1.0
https://www.goodreads.com/book/show/28260587-empire-of-storms,Ficciones,Sarah J. Maas,209956,4,,1944,4.195,10.0
https://www.goodreads.com/book/show/426504.Ficciones,Still Alice,Jorge Luis Borges,50610,4,,2007,4.195,10.0
https://www.goodreads.com/book/show/2153405.Still_Alice,Choke,Lisa Genova,300838,4,,2001,4.195,10.0
https://www.goodreads.com/book/show/29059.Choke,The Invention of Hugo Cabret,Chuck Palahniuk,189099,3,,2007,-4.805,1.0
https://www.goodreads.com/book/show/9673436-the-invention-of-hugo-cabret,The Color of Magic,Brian Selznick,167811,4,,1983,4.195,10.0
https://www.goodreads.com/book/show/34497.The_Color_of_Magic,An Abundance of Katherines,Terry Pratchett,323862,3,,2006,-4.805,1.0
https://www.goodreads.com/book/show/49750.An_Abundance_of_Katherines,Battle Royale,John Green,457650,3,,1999,-4.805,1.0
https://www.goodreads.com/book/show/57891.Battle_Royale,Starship Troopers,Koushun Takami,62673,4,,1959,4.195,10.0
https://www.goodreads.com/book/show/17214.Starship_Troopers,The Passage,Robert A. Heinlein,196547,4,,2010,4.195,10.0
https://www.goodreads.com/book/show/6690798-the-passage,Mary Poppins,Justin Cronin,193880,4,,1934,4.195,10.0
https://www.goodreads.com/book/show/152380.Mary_Poppins,Finale,P.L. Travers,117172,4,,2012,4.195,10.0
https://www.goodreads.com/book/show/12751687-finale,Gift from the Sea,Becca Fitzpatrick,144838,4,,1955,4.195,10.0
